00OW               20241122                                                                                   
0601OWH4Y       20250101000935100000005000 0400000030000538   
0601OWH4Y       20250101000940100000005000 0400000030000541   
0601OWH4Y       20250101000945100000005000 0400000030000547   
0601OWH4Y       20250101000950100000005000 0400000030000550   
0601OWH4Y       20250101000955100000005000 0400000030000555   
0601OWH4Y       20250101000960100000005000 0400000030000558   
0601OWH4Y       20250101000965100000005000 0400000030000563   
0601OWH4Y       20250101000970100000005000 0400000030000567   
0601OWH4Y       20250101000975100000005000 0400000030000572   
0601OWH4Y       20250101000980100000005000 0400000030000576   
0601OWH4Y       20250101000985100000005000 0400000030000579   
0601OWH4Y       20250101000990100000005000 0400000030000584   
0601OWH4Y       20250101000995100000005000 0400000030000587   
0601OWH4Y       20250101001000100000005000 0400000030000592   
0601OWH4Y       20250101001005100000005000 0400000030000596   
0601OWH4Y       20250101001010100000005000 0400000030000600   
0601OWH4Y       20250101001015100000005000 0400000030000602   
0601OWH4Y       20250101001020100000005000 0400000030000607   
0601OWH4Y       20250101001025100000005000 0400000030000610   
0601OWH4Y       20250101001030100000005000 0400000030000615   
0601OWH4Y       20250101001035100000005000 0400000030000619   
0601OWH4Y       20250101001040100000005000 0400000030000622   
0601OWH4Y       20250101001045100000005000 0400000030000626   
0601OWH4Y       20250101001050100000005000 0400000030000629   
0601OWH4Y       20250101001055100000005000 0400000030000632   
0601OWH4Y       20250101001060100000005000 0400000030000634   
0601OWH4Y       20250101001065100000005000 0400000030000638   
0601OWH4Y       20250101001070100000005000 0400000030000641   
0601OWH4Y       20250101001075100000005000 0400000030000643   
0601OWH4Y       20250101001080100000005000 0400000030000646   
0601OWH4Y       20250101001085100000005000 0400000030000649   
0601OWH4Y       20250101001090100000005000 0400000030000652   
0601OWH4Y       20250101001095100000005000 0400000030000654   
0601OWH4Y       20250101001100100000005000 0400000030000657   
0601OWH4Y       20250101001105100000005000 0400000030000659   
0601OWH4Y       20250101001110100000005000 0400000030000662   
0601OWH4Y       20250101001115100000005000 0400000030000665   
0601OWH4Y       20250101001120100000005000 0400000030000667   
0601OWH4Y       20250101001125100000005000 0400000030000670   
0601OWH4Y       20250101001130100000005000 0400000030000673   
0601OWH4Y       20250101001135100000005000 0400000030000675   
0601OWH4Y       20250101001140100000005000 0400000030000677   
0601OWH4Y       20250101001145100000005000 0400000030000680   
0601OWH4Y       20250101001150100000005000 0400000030000682   
0601OWH4Y       20250101001155100000005000 0400000030000685   
0601OWH4Y       20250101001160100000005000 0400000030000688   
0601OWH4Y       20250101001165100000005000 0400000030000690   
0601OWH4Y       20250101001170100000005000 0400000030000693   
0601OWH4Y       20250101001175100000005000 0400000030000696   
0601OWH4Y       20250101001180100000005000 0400000030000700   
0601OWH4Y       20250101001185100000005000 0400000030000704   
0601OWH4Y       20250101001190100000005000 0400000030000708   
0601OWH4Y       20250101001195100000005000 0400000030000711   
0601OWH4Y       20250101001200100000005000 0400000030000715   
0601OWH4Y       20250101001205100000005000 0400000030000719   
0601OWH4Y       20250101001210100000005000 0400000030000722   
0601OWH4Y       20250101001215100000005000 0400000030000726   
0601OWH4Y       20250101001220100000005000 0400000030000730   
0601OWH4Y       20250101001225100000005000 0400000030000733   
0601OWH4Y       20250101001230100000005000 0400000030000736   
0601OWH4Y       20250101001235100000005000 0400000030000740   
0601OWH4Y       20250101001240100000005000 0400000030000744   
0601OWH4Y       20250101001245100000005000 0400000030000748   
0601OWH4Y       20250101001250100000005000 0400000030000751   
0601OWH4Y       20250101001255100000005000 0400000030000755   
0601OWH4Y       20250101001260100000005000 0400000030000758   
0601OWH4Y       20250101001265100000005000 0400000030000761   
0601OWH4Y       20250101001270100000005000 0400000030000765   
0601OWH4Y       20250101001275100000005000 0400000030000768   
0601OWH4Y       20250101001280100000005000 0400000030000772   
0601OWH4Y       20250101001285100000005000 0400000030000775   
0601OWH4Y       20250101001290100000005000 0400000030000778   
0601OWH4Y       20250101001295100000005000 0400000030000782   
0601OWH4Y       20250101001300100000005000 0400000030000785   
0601OWH4Y       20250101001305100000005000 0400000030000789   
0601OWH4Y       20250101001310100000005000 0400000030000793   
0601OWH4Y       20250101001315100000005000 0400000030000796   
0601OWH4Y       20250101001320100000005000 0400000030000800   
0601OWH4Y       20250101001325100000005000 0400000030000803   
0601OWH4Y       20250101001330100000005000 0400000030000808   
0601OWH4Y       20250101001335100000005000 0400000030000810   
0601OWH4Y       20250101001340100000005000 0400000030000813   
0601OWH4Y       20250101001345100000005000 0400000030000818   
0601OWH4Y       20250101001350100000005000 0400000030000821   
0601OWH4Y       20250101001355100000005000 0400000030000824   
0601OWH4Y       20250101001360100000005000 0400000030000829   
0601OWH4Y       20250101001365100000005000 0400000030000831   
0601OWH4Y       20250101001370100000005000 0400000030000835   
0601OWH4Y       20250101001375100000005000 0400000030000839   
0601OWH4Y       20250101001380100000005000 0400000030000842   
0601OWH4Y       20250101001385100000005000 0400000030000845   
0601OWH4Y       20250101001390100000005000 0400000030000849   
0601OWH4Y       20250101001395100000005000 0400000030000852   
0601OWH4Y       20250101001400100000005000 0400000030000855   
0601OWH4Y       20250101001405100000005000 0400000030000859   
0601OWH4Y       20250101001410100000005000 0400000030000862   
0601OWH4Y       20250101001415100000005000 0400000030000864   
0601OWH4Y       20250101001420100000005000 0400000030000867   
0601OWH4Y       20250101001425100000005000 0400000030000871   
0601OWH4Y       20250101001430100000005000 0400000030000875   
0601OWH4Y       20250101001435100000005000 0400000030000877   
0601OWH4Y       20250101001440100000005000 0400000030000882   
0601OWH4Y       20250101001445100000005000 0400000030000885   
0601OWH4Y       20250101001450100000005000 0400000030000887   
0601OWH4Y       20250101001455100000005000 0400000030000892   
0601OWH4Y       20250101001460100000005000 0400000030000895   
0601OWH4Y       20250101001465100000005000 0400000030000897   
0601OWH4Y       20250101001470100000005000 0400000030000902   
0601OWH4Y       20250101001475100000005000 0400000030000905   
0601OWH4Y       20250101001480100000005000 0400000030000907   
0601OWH4Y       20250101001485100000005000 0400000030000912   
0601OWH4Y       20250101001490100000005000 0400000030000914   
0601OWH4Y       20250101001495100000005000 0400000030000917   
0601OWH4Y       20250101001500100000500000 0400000030001072   
0601OWH4Y       20250101002000100000500000 0400000030001376   
0601OWH4Y       20250101002500100000500000 0400000030001577   
0601OWH4Y       20250101003000100000500000 0400000030001716   
0601OWH4Y       20250101003500100000500000 0400000030001817   
0601OWH4Y       20250101004000100000500000 0400000030001895   
0601OWH4Y       20250101004500100000500000 0400000030001956   
0601OWH4Y       20250101005000100000500000 0400000030002006   
0601OWH4Y       20250101005500100000500000 0400000030002047   
0601OWH4Y       20250101006000100000500000 0400000030002082   
0601OWH4Y       20250101006500100000500000 0400000030002111   
0601OWH4Y       20250101007000100000500000 0400000030002136   
0601OWH4Y       20250101007500100000500000 0400000030002158   
0601OWH4Y       20250101008000100000500000 0400000030002178   
0601OWH4Y       20250101008500100000500000 0400000030002195   
0601OWH4Y       20250101009000100000500000 0400000030002210   
0601OWH4Y       20250101009500100000500000 0400000030002217   
0601OWH5Y       20250101000000100000040000 0500000030000000   
0601OWH5Y       20250101000040100000005000 0500000030000071   
0601OWH5Y       20250101000045100000005000 0500000030000063   
0601OWH5Y       20250101000050100000005000 0500000030000057   
0601OWH5Y       20250101000055100000005000 0500000030000052   
0601OWH5Y       20250101000060100000005000 0500000030000048   
0601OWH5Y       20250101000065100000005000 0500000030000044   
0601OWH5Y       20250101000070100000005000 0500000030000041   
0601OWH5Y       20250101000075100000005000 0500000030000039   
0601OWH5Y       20250101000080100000005000 0500000030000036   
0601OWH5Y       20250101000085100000005000 0500000030000034   
0601OWH5Y       20250101000090100000005000 0500000030000032   
0601OWH5Y       20250101000095100000005000 0500000030000031   
0601OWH5Y       20250101000100100000005000 0500000030000029   
0601OWH5Y       20250101000105100000005000 0500000030000028   
0601OWH5Y       20250101000110100000005000 0500000030000027   
0601OWH5Y       20250101000115100000005000 0500000030000026   
0601OWH5Y       20250101000120100000005000 0500000030000024   
0601OWH5Y       20250101000125100000005000 0500000030000024   
0601OWH5Y       20250101000130100000005000 0500000030000023   
0601OWH5Y       20250101000135100000005000 0500000030000022   
0601OWH5Y       20250101000140100000005000 0500000030000021   
0601OWH5Y       20250101000145100000005000 0500000030000020   
0601OWH5Y       20250101000150100000005000 0500000030000020   
0601OWH5Y       20250101000155100000005000 0500000030000019   
0601OWH5Y       20250101000160100000005000 0500000030000018   
0601OWH5Y       20250101000165100000005000 0500000030000018   
0601OWH5Y       20250101000170100000005000 0500000030000017   
0601OWH5Y       20250101000175100000005000 0500000030000017   
0601OWH5Y       20250101000180100000005000 0500000030000016   
0601OWH5Y       20250101000185100000005000 0500000030000016   
0601OWH5Y       20250101000190100000005000 0500000030000016   
0601OWH5Y       20250101000195100000005000 0500000030000015   
0601OWH5Y       20250101000200100000005000 0500000030000015   
0601OWH5Y       20250101000205100000005000 0500000030000014   
0601OWH5Y       20250101000210100000005000 0500000030000014   
0601OWH5Y       20250101000215100000005000 0500000030000014   
0601OWH5Y       20250101000220100000005000 0500000030000013   
0601OWH5Y       20250101000225100000005000 0500000030000013   
0601OWH5Y       20250101000230100000005000 0500000030000013   
0601OWH5Y       20250101000235100000005000 0500000030000013   
0601OWH5Y       20250101000240100000005000 0500000030000012   
0601OWH5Y       20250101000245100000005000 0500000030000012   
0601OWH5Y       20250101000250100000005000 0500000030000012   
0601OWH5Y       20250101000255100000005000 0500000030000012   
0601OWH5Y       20250101000260100000005000 0500000030000011   
0601OWH5Y       20250101000265100000005000 0500000030000011   
0601OWH5Y       20250101000270100000005000 0500000030000011   
0601OWH5Y       20250101000275100000005000 0500000030000011   
0601OWH5Y       20250101000280100000005000 0500000030000011   
0601OWH5Y       20250101000285100000005000 0500000030000010   
0601OWH5Y       20250101000290100000005000 0500000030000010   
0601OWH5Y       20250101000295100000005000 0500000030000010   
0601OWH5Y       20250101000300100000005000 0500000030000010   
0601OWH5Y       20250101000305100000005000 0500000030000010   
0601OWH5Y       20250101000310100000005000 0500000030000010   
