00OW               20251205                                                                                   
0601OWH6N       20260101001440100000005000 0600000030000638   
0601OWH6N       20260101001445100000005000 0600000030000640   
0601OWH6N       20260101001450100000005000 0600000030000644   
0601OWH6N       20260101001455100000005000 0600000030000648   
0601OWH6N       20260101001460100000005000 0600000030000651   
0601OWH6N       20260101001465100000005000 0600000030000655   
0601OWH6N       20260101001470100000005000 0600000030000658   
0601OWH6N       20260101001475100000005000 0600000030000661   
0601OWH6N       20260101001480100000005000 0600000030000664   
0601OWH6N       20260101001485100000005000 0600000030000669   
0601OWH6N       20260101001490100000005000 0600000030000671   
0601OWH6N       20260101001495100000005000 0600000030000674   
0601OWH6N       20260101001500100000500000 0600000030000833   
0601OWH6N       20260101002000100000500000 0600000030001140   
0601OWH6N       20260101002500100000500000 0600000030001366   
0601OWH6N       20260101003000100000500000 0600000030001523   
0601OWH6N       20260101003500100000500000 0600000030001638   
0601OWH6N       20260101004000100000500000 0600000030001726   
0601OWH6N       20260101004500100000500000 0600000030001795   
0601OWH6N       20260101005000100000500000 0600000030001851   
0601OWH6N       20260101005500100000500000 0600000030001898   
0601OWH6N       20260101006000100000500000 0600000030001936   
0601OWH6N       20260101006500100000500000 0600000030001970   
0601OWH6N       20260101007000100000500000 0600000030001999   
0601OWH6N       20260101007500100000500000 0600000030002023   
0601OWH6N       20260101008000100000500000 0600000030002045   
0601OWH6N       20260101008500100000500000 0600000030002065   
0601OWH6N       20260101009000100000500000 0600000030002082   
0601OWH6N       20260101009500100000500000 0600000030002093   
0601OWH7N       20260101000000100000040000 0700000030000000   
0601OWH7N       20260101000040100000005000 0700000030000071   
0601OWH7N       20260101000045100000005000 0700000030000063   
0601OWH7N       20260101000050100000005000 0700000030000057   
0601OWH7N       20260101000055100000005000 0700000030000052   
0601OWH7N       20260101000060100000005000 0700000030000048   
0601OWH7N       20260101000065100000005000 0700000030000044   
0601OWH7N       20260101000070100000005000 0700000030000041   
0601OWH7N       20260101000075100000005000 0700000030000039   
0601OWH7N       20260101000080100000005000 0700000030000036   
0601OWH7N       20260101000085100000005000 0700000030000034   
0601OWH7N       20260101000090100000005000 0700000030000032   
0601OWH7N       20260101000095100000005000 0700000030000031   
0601OWH7N       20260101000100100000005000 0700000030000029   
0601OWH7N       20260101000105100000005000 0700000030000028   
0601OWH7N       20260101000110100000005000 0700000030000027   
0601OWH7N       20260101000115100000005000 0700000030000026   
0601OWH7N       20260101000120100000005000 0700000030000024   
0601OWH7N       20260101000125100000005000 0700000030000024   
0601OWH7N       20260101000130100000005000 0700000030000023   
0601OWH7N       20260101000135100000005000 0700000030000022   
0601OWH7N       20260101000140100000005000 0700000030000021   
0601OWH7N       20260101000145100000005000 0700000030000020   
0601OWH7N       20260101000150100000005000 0700000030000020   
0601OWH7N       20260101000155100000005000 0700000030000019   
0601OWH7N       20260101000160100000005000 0700000030000018   
0601OWH7N       20260101000165100000005000 0700000030000018   
0601OWH7N       20260101000170100000005000 0700000030000017   
0601OWH7N       20260101000175100000005000 0700000030000017   
0601OWH7N       20260101000180100000005000 0700000030000016   
0601OWH7N       20260101000185100000005000 0700000030000016   
0601OWH7N       20260101000190100000005000 0700000030000016   
0601OWH7N       20260101000195100000005000 0700000030000015   
0601OWH7N       20260101000200100000005000 0700000030000015   
0601OWH7N       20260101000205100000005000 0700000030000014   
0601OWH7N       20260101000210100000005000 0700000030000014   
0601OWH7N       20260101000215100000005000 0700000030000014   
0601OWH7N       20260101000220100000005000 0700000030000013   
0601OWH7N       20260101000225100000005000 0700000030000013   
0601OWH7N       20260101000230100000005000 0700000030000013   
0601OWH7N       20260101000235100000005000 0700000030000013   
0601OWH7N       20260101000240100000005000 0700000030000012   
0601OWH7N       20260101000245100000005000 0700000030000012   
0601OWH7N       20260101000250100000005000 0700000030000012   
0601OWH7N       20260101000255100000005000 0700000030000012   
0601OWH7N       20260101000260100000005000 0700000030000011   
0601OWH7N       20260101000265100000005000 0700000030000011   
0601OWH7N       20260101000270100000005000 0700000030000011   
0601OWH7N       20260101000275100000005000 0700000030000011   
0601OWH7N       20260101000280100000005000 0700000030000011   
0601OWH7N       20260101000285100000005000 0700000030000010   
0601OWH7N       20260101000290100000005000 0700000030000010   
0601OWH7N       20260101000295100000005000 0700000030000010   
0601OWH7N       20260101000300100000005000 0700000030000010   
0601OWH7N       20260101000305100000005000 0700000030000010   
0601OWH7N       20260101000310100000005000 0700000030000010   
0601OWH7N       20260101000315100000005000 0700000030000009   
0601OWH7N       20260101000320100000005000 0700000030000009   
0601OWH7N       20260101000325100000005000 0700000030000009   
0601OWH7N       20260101000330100000005000 0700000030000009   
0601OWH7N       20260101000335100000005000 0700000030000009   
0601OWH7N       20260101000340100000005000 0700000030000009   
0601OWH7N       20260101000345100000005000 0700000030000009   
0601OWH7N       20260101000350100000005000 0700000030000009   
0601OWH7N       20260101000355100000005000 0700000030000008   
0601OWH7N       20260101000360100000005000 0700000030000008   
0601OWH7N       20260101000365100000005000 0700000030000008   
0601OWH7N       20260101000370100000005000 0700000030000008   
0601OWH7N       20260101000375100000005000 0700000030000008   
0601OWH7N       20260101000380100000005000 0700000030000008   
0601OWH7N       20260101000385100000005000 0700000030000008   
0601OWH7N       20260101000390100000005000 0700000030000008   
0601OWH7N       20260101000395100000005000 0700000030000008   
0601OWH7N       20260101000400100000005000 0700000030000007   
0601OWH7N       20260101000405100000005000 0700000030000007   
0601OWH7N       20260101000410100000005000 0700000030000007   
0601OWH7N       20260101000415100000005000 0700000030000007   
0601OWH7N       20260101000420100000005000 0700000030000007   
0601OWH7N       20260101000425100000005000 0700000030000007   
0601OWH7N       20260101000430100000005000 0700000030000007   
0601OWH7N       20260101000435100000005000 0700000030000007   
0601OWH7N       20260101000440100000005000 0700000030000007   
0601OWH7N       20260101000445100000005000 0700000030000007   
0601OWH7N       20260101000450100000005000 0700000030000007   
0601OWH7N       20260101000455100000005000 0700000030000007   
0601OWH7N       20260101000460100000005000 0700000030000006   
0601OWH7N       20260101000465100000005000 0700000030000006   
0601OWH7N       20260101000470100000005000 0700000030000006   
0601OWH7N       20260101000475100000005000 0700000030000006   
0601OWH7N       20260101000480100000005000 0700000030000006   
0601OWH7N       20260101000485100000005000 0700000030000006   
0601OWH7N       20260101000490100000005000 0700000030000006   
0601OWH7N       20260101000495100000005000 0700000030000006   
0601OWH7N       20260101000500100000005000 0700000030000006   
0601OWH7N       20260101000505100000005000 0700000030000006   
0601OWH7N       20260101000510100000005000 0700000030000006   
0601OWH7N       20260101000515100000005000 0700000030000006   
0601OWH7N       20260101000520100000005000 0700000030000006   
0601OWH7N       20260101000525100000005000 0700000030000006   
0601OWH7N       20260101000530100000005000 0700000030000006   
0601OWH7N       20260101000535100000005000 0700000030000006   
0601OWH7N       20260101000540100000005000 0700000030000006   
0601OWH7N       20260101000545100000005000 0700000030000005   
0601OWH7N       20260101000550100000005000 0700000030000005   
0601OWH7N       20260101000555100000005000 0700000030000005   
0601OWH7N       20260101000560100000005000 0700000030000005   
0601OWH7N       20260101000565100000005000 0700000030000005   
0601OWH7N       20260101000570100000005000 0700000030000005   
0601OWH7N       20260101000575100000005000 0700000030000005   
0601OWH7N       20260101000580100000005000 0700000030000005   
0601OWH7N       20260101000585100000005000 0700000030000005   
0601OWH7N       20260101000590100000005000 0700000030000005   
0601OWH7N       20260101000595100000005000 0700000030000005   
0601OWH7N       20260101000600100000005000 0700000030000005   
0601OWH7N       20260101000605100000005000 0700000030000005   
0601OWH7N       20260101000610100000005000 0700000030000005   
0601OWH7N       20260101000615100000005000 0700000030000005   
0601OWH7N       20260101000620100000005000 0700000030000005   
0601OWH7N       20260101000625100000005000 0700000030000005   
0601OWH7N       20260101000630100000005000 0700000030000005   
0601OWH7N       20260101000635100000005000 0700000030000005   
0601OWH7N       20260101000640100000005000 0700000030000005   
0601OWH7N       20260101000645100000005000 0700000030000005   
0601OWH7N       20260101000650100000005000 0700000030000005   
0601OWH7N       20260101000655100000005000 0700000030000005   
0601OWH7N       20260101000660100000005000 0700000030000005   
0601OWH7N       20260101000665100000005000 0700000030000004   
0601OWH7N       20260101000670100000005000 0700000030000004   
0601OWH7N       20260101000675100000005000 0700000030000004   
0601OWH7N       20260101000680100000005000 0700000030000004   
0601OWH7N       20260101000685100000005000 0700000030000004   
0601OWH7N       20260101000690100000005000 0700000030000004   
0601OWH7N       20260101000695100000005000 0700000030000004   
0601OWH7N       20260101000700100000005000 0700000030000004   
0601OWH7N       20260101000705100000005000 0700000030000004   
0601OWH7N       20260101000710100000005000 0700000030000004   
0601OWH7N       20260101000715100000005000 0700000030000004   
0601OWH7N       20260101000720100000005000 0700000030000004   
0601OWH7N       20260101000725100000005000 0700000030000004   
0601OWH7N       20260101000730100000005000 0700000030000004   
0601OWH7N       20260101000735100000005000 0700000030000004   
0601OWH7N       20260101000740100000005000 0700000030000004   
0601OWH7N       20260101000745100000005000 0700000030000004   
0601OWH7N       20260101000750100000005000 0700000030000004   
0601OWH7N       20260101000755100000005000 0700000030000004   
0601OWH7N       20260101000760100000005000 0700000030000004   
0601OWH7N       20260101000765100000005000 0700000030000007   
0601OWH7N       20260101000770100000005000 0700000030000016   
0601OWH7N       20260101000775100000005000 0700000030000022   
